FeatureID	13L.N1	13N.N1	14L.N1	14L.N13	14R.N1	15L.N1	15L.N13	16R.N1	16R.N13	17N.N1	17N.N13	17R.N1	18L.N1	18L.N13	18R.N13	19R.N1	20N.N1	20N.N13
2767	38600.10732	102769.1651	54785.28788	76699.97342	103820.4722	27285.00173	10339.12906	122684.2198	54999.5218	32017.15242	9413.552283	11124.23893	42945.22806	9279.414368	2213.415503	131240.8845	16237.15393	53625.00475
2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2769	1366.634368	970.3295027	1542.659726	3737.923974	0	791.015665	806.9135527	1629.289932	1694.85106	433.6496712	318.5505058	794.9316109	920.0518413	1195.713401	0	0	379.5659708	545.2743706
2770	6233.094653	10411.43442	2570.380138	3632.707741	1121.647108	1766.630372	1501.918893	1348.901006	2132.507214	1360.154221	4611.9809	1605.444818	2127.068531	4979.245129	758.8598708	4573.535629	2649.304437	814.491142
2771	5737.263527	6368.165734	2812.186249	4809.86743	1650.973432	2412.003982	40957.36498	4492.372847	5622.227107	7111.155821	5986.063321	2581.672781	4175.047082	2166.002288	5162.010093	9842.680028	4909.456203	8290.100583
2772	11477.81296	53163.55939	21584.67248	27595.63393	38405.84177	48749.9766	518071.5665	26064.49771	35588.36498	20722.68814	14624.9991	28186.75965	9255.516804	31117.68583	36662.56787	32427.41281	14651.24842	18701.96559
2773	38869.62317	10719.35487	3773.645372	4917.463819	3586.340316	53819.94511	22630.16676	4705.187523	3590.426413	7833.0956	1708.449893	4320.070035	960.8931174	2094.929809	1004.210026	11423.33227	3767.112997	5228.871177
2774	199166.6273	76818.78869	1164.956794	6348.352611	975.8824593	28325.61285	8086.279773	37404.76844	18576.50607	30301.36869	47536.85051	39452.01686	9979.982529	7024.363944	17581.33816	57196.64369	11667.27675	36986.555
2775	99976.97519	51734.4822	35172.7973	26400.69306	29581.96337	30123.46107	22557.73487	37653.89613	39991.90607	38876.79331	22441.36647	59102.47083	41679.36157	43746.89216	27936.5271	29549.425	55274.94981	27948.16883
2776	14611.77936	7148.578724	3626.736902	2933.536925	2074.902531	13555.83005	44748.33934	8250.997594	56598.39865	2270.698662	10107.85333	8491.93932	12722.0199	5974.045822	21440.21175	97102.75787	2492.543575	4614.828965
2777	155612.1212	29428.28768	4166.059547	14397.30779	5953.555496	36666.23058	16932.67887	15835.72133	17788.25584	5792.892886	12309.77546	5370.3341	8675.718178	10556.62829	4358.498865	6512.255172	5657.253064	14311.70643
2778	102396.4993	17789.03763	18832.73421	14150.72184	38960.67806	121183.2876	194879.6236	78461.23788	93104.00591	12307.39233	17623.90214	19425.99527	16874.77383	13889.69755	165054.4227	37514.09246	11639.28964	15645.51703
2779	129932.5303	88446.76507	10700.34078	2811.754491	9122.91609	88196.52707	17942.7244	60465.47177	2846.281361	4878.663071	6418.72052	9180.676257	11497.33871	19122.87419	12823.92757	20629.85946	34987.03687	4459.17794
2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2781	3822.116734	9318.320368	4829.696691	10005.51199	2410.751177	5277.050895	18627.74689	8044.338066	2001.820389	2173.448697	1978.50542	2037.416389	4522.474611	1365.980675	4065.477365	3969.383099	2638.189074	3754.353185
2782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2783	23649.52016	58035.58831	5424.594231	48351.8794	4381.713282	12016.90515	117862.7424	43922.02712	15453.9116	6164.936584	29437.96049	10917.99023	14633.11133	3093.212029	13322.79884	29341.56418	24534.64128	19737.94147
2784	14900000	22300000	2901443.948	18400000	3756068.224	5200717.242	4295882.011	5982870.25	12200000	834138.8007	3317147.083	2011189.533	2029125.411	3487968.201	5202077.47	1461301.229	1029946.496	4101865.376
2785	34557.41351	71263.9126	2479.103008	48367.78628	7107.398239	11790.74035	6247.649297	23113.14352	51083.99789	7745.270622	21251.23717	9111.15333	10684.84622	12653.49804	12150.50342	26183.20747	28712.58801	19501.0322
2786	21527.3763	5340.452867	0	1841.439792	689.1796261	5537.067257	4590.414322	1873.287279	1666.853456	2615.329981	805.6889309	1595.043894	976.8821324	649.334934	1213.381781	3853.466736	1398.089796	2744.393836
2787	42894.35921	30211.46726	4551.590269	11210.39054	2159.421349	9660.167312	16853.58354	5630.217109	5548.337112	8394.955875	5600.86619	4807.55289	2489.306627	7373.530202	4161.538282	10346.4936	11073.21939	16012.39157
2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.9572787
2790	26700000	41600000	5684734.727	34800000	7189856.29	9864366.5	8347131.903	11500000	23300000	1602886.279	6250712.131	3767994.809	3879268.336	6720888.16	1e+07	2714639.834	1981318.594	7561625.729
2791	325737.6202	650207.8392	4626.693539	101751.3438	2001.816258	19676.59215	46917.17219	19718.2208	36727.35521	7811.480006	4215.250428	9717.688247	3176.139641	2824.897731	11063.00632	15529.49122	22377.66221	49587.28002
2792	147724.618	581097.2726	15237.35884	73450.37679	4735.316519	40486.51647	18256.96205	26172.43594	20477.89266	23208.68216	30849.8343	33781.80442	37621.60499	7866.761938	4061.288334	35298.34625	50333.89653	17484.17124
2793	48292.38164	17957.57861	1437.305273	5157.066912	1369.16929	1688.173234	3304.166272	3475.401229	8807.650432	1052.956743	12526.09974	1248.384023	3029.912098	3571.638869	7611.873982	3556.216953	1979.75138	7104.944196
2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2795	0	1109.020119	1008.869247	1966.518702	730.168659	1499.158003	1251.809051	1012.047564	0	1149.096656	1381.374247	1106.529981	912.2844272	0	1035.750335	696.7975364	0	896.7244838
2796	31592.1448	45935.27895	0	14535.4506	622.3746211	0	5748.160917	4396.758	15110.43954	845.8954033	5340.502788	2632.807277	3615.975285	6588.125329	3338.769271	3125.737718	10367.3374	6099.265041
2797	151640.1044	21880.83484	14028.17966	19835.00177	13814.53457	80048.56312	28483.46565	11531.94992	23603.49295	13175.59326	8943.540745	33537.95285	30859.56872	27551.5858	17139.81387	60710.85334	12349.82016	14950.697
2798	4677.382235	5696.374087	1779.926319	10108.7918	1943.527058	4272.430509	7936.032908	6350.838068	1771.483884	2425.740426	3856.362822	2627.080126	8212.376179	3016.688306	6968.995043	2639.992964	3637.67837	3113.268174
2799	32413.55305	13159.91594	21667.44737	270544.8235	6269.502538	1969.69746	2679.514995	6814.178059	65108.03355	2094.122461	25244.45275	2250.924215	13410.52462	38497.75415	2649.186907	15190.85059	7286.354531	9133.985461
2800	8516.937985	40414.90047	1307.57771	8454.610485	946.7520865	5996.553807	11254.38197	4953.268454	4130.316398	1308.436561	1601.641845	3428.552729	9427.087421	4693.457715	11811.97276	6545.225152	4360.131573	11048.7207
2801	18443.92522	12126.62154	1155.600783	6729.828572	1494.198322	4372.132055	8332.916362	1192.529724	2081.499904	2105.290896	2146.04861	2977.52754	1645.547277	1663.446667	2470.506805	6853.79794	3066.798712	6091.214964
2802	2056.30223	1478.993387	557.56246	7706.861685	0	830.5505526	7617.115901	0	3093.302533	541.8645744	2161.713135	726.0651969	0	0	1234.702886	1253.581052	0	1006.270698
2803	41794.92702	14627.90487	7993.523312	3370.037297	1921.477988	7399.31307	2054.435064	12159.38604	0	0	0	2105.866489	11012.88997	7347.850968	0	9313.820087	13774.85428	25580.95522
2804	108853.8902	166040.41	6028.135304	17415.34826	2078.802752	9340.966114	4807.278484	10514.9588	6071.63055	3042.567396	2439.750309	5054.656113	8222.492977	4606.433006	8341.655036	2991.386451	6607.713199	17709.64279
2805	56900000	81900000	37200000	1.23e+08	31700000	63100000	32900000	4.2e+07	78900000	7936595.557	26700000	20500000	18100000	24300000	28700000	12900000	11200000	43900000
2806	1339.702648	2267.778359	768.2997779	1386.306781	860.0818281	914.7925617	1109.637288	669.491074	886.5500011	634.9651285	1504.32499	689.7225038	1087.155776	972.1977946	978.5205803	904.8007802	1489.82049	625.882714
2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2808	843.7887685	869.4834837	599.4558145	1641.83059	698.7080879	1287.782808	1514.928545	580.5337257	794.0998513	0	521.6738278	0	961.1403731	1634.524356	835.6427142	0	1264.400477	1065.126889
2809	0	0	0	0	0	0	0	0	593.4415322	0	0	0	0	0	0	0	0	0
2810	4775.42343	3656.2823	1369.485889	19068.55658	750.8731887	3812.604401	8063.816998	1172.135351	8700.302619	7076.20825	25258.59509	5752.837718	5649.318917	1856.711308	1923.478941	4251.719426	2464.75674	6202.771723
2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2812	16164.71285	24768.1987	12784.60695	24568.58125	8593.794131	7433.569066	10613.40626	2778.815723	6885.038818	12751.18387	6004.653138	11388.37974	4739.484782	2209.527667	20240.52611	16395.69622	8449.427351	6815.085349
2813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2814	13436.37637	30209.87124	66320.33171	48735.85061	82217.77389	13731.46096	3651.525772	117099.7739	16213.50289	18385.87665	2670.849291	10042.6295	36864.26686	15380.50145	725.0769034	30019.07883	6716.313306	17759.91473
2815	77707.25578	90749.87845	3219.382321	20144.9785	6780.402275	29042.04553	39371.58383	6213.343046	18342.19742	6995.235793	4515.023972	14080.99964	7351.663067	4912.381281	12020.97918	14020.47421	5218.6099	13790.5932
2816	4926.702802	6947.673875	762.289124	3781.520662	720.7832251	2149.386321	2958.899475	2429.412404	3830.775955	816.1832181	4264.88431	2678.334764	4025.694401	1287.451888	0	4755.174024	3286.185402	3555.668395
2817	73137.30109	51754.36927	95329.81551	27077.22787	63572.31832	108857.7098	27527.77775	158561.453	110842.2975	59515.55969	45409.44192	56377.14956	83694.72128	14460.10543	4268.086708	211320.0343	4477.540129	13769.62327
2818	239892.0888	187727.1182	11933.70537	157446.0211	88959.13214	177770.6895	17325.90805	43448.12128	7926.167739	145419.7788	123470.1515	55853.46003	76135.3001	78501.29555	167883.446	121651.5112	93105.81705	95482.85199
2819	0	8508.043554	0	0	3021.506221	15435.5628	4574.562848	5872.931964	1528.27572	0	2187.272228	1121.453611	3151.567897	739.9483796	621.8051137	0	0	16549.64961
2820	108139.7058	54672.97923	57497.87598	159568.1737	18346.5203	74268.30933	82704.96556	49732.03651	153469.1646	34218.50417	29628.35509	84863.05326	39143.96513	10015.38451	24476.50941	44977.38572	76108.40139	25342.93123
2821	6721.658173	4783.868563	16271.36077	9054.50885	19742.71988	104534.1949	14743.08629	12392.60101	10109.40271	10901.46438	13879.46404	49775.57045	35721.03291	3274.47905	839.0548069	57629.97518	143169.916	6117.557273
2822	0	0	0	0	0	0	0	0	0	0	721.3603255	0	0	0	0	0	0	0
2823	30531.34954	36342.65954	15637.27524	49577.43821	8706.120253	15270.52834	29743.1019	4751.674329	36508.34295	9682.891865	78007.37357	12931.70595	5499.657263	6562.214759	27230.25218	36993.34376	7223.1636	42104.67477
2824	74434.89362	42281.75176	53251.00694	65562.65157	145579.2229	239242.0843	110147.812	78359.36518	86388.9033	77642.4495	61221.96113	36454.01889	25890.28885	34823.15898	210720.6032	88228.84307	78040.8053	42500.70572
2825	145804.2841	21233.20155	319354.5636	268232.4998	381204.2823	107103.1147	38471.68178	367357.7801	164445.132	200699.7457	41099.97956	16969.02605	246693.5508	44490.33841	10915.40926	56275.81036	14613.6331	19250.90086
2826	0	0	0	0	0	0	1058.089232	0	0	0	0	0	0	0	0	0	0	0
2827	10820.1258	31915.69663	6694.993985	11211.63294	12297.16248	39838.9	67902.98566	18491.33795	30956.05066	35714.22541	11197.41544	44911.81712	18239.02949	8173.450735	16228.61789	26250.52973	11506.16625	7152.155094
2828	85681.16983	109454.0207	105272.0266	370465.4551	101465.0525	465401.0496	151968.1684	298041.9017	216490.3425	26392.6011	17703.75878	148673.2075	196067.3541	64652.47539	2920.63291	195214.1905	51822.66103	91154.87603
2829	3652.100071	4670.255836	0	3521.374677	0	3038.026068	707.7255159	1808.017501	2433.102142	0	668.4461636	0	2895.165879	4062.370291	3390.439684	1129.876847	531.6543161	789.681624
2830	5060.310501	8791.99854	2497.690033	6324.256305	1252.049993	1996.223955	2662.374006	3809.996972	5554.393203	3334.208293	3654.902228	2338.924715	2775.436678	951.5779987	2973.628125	5230.615976	1211.078092	1705.981256
2831	20680.5869	15919.77006	2868.622609	2485.455918	1457.74679	21465.10472	2123.424543	4595.255489	1082.068018	731.1016571	745.5901977	4596.197631	2896.464997	1777.299391	1080.516968	2922.113645	2974.713237	623.1994975
2832	886205.0971	927334.6474	773928.4999	1797215.858	1417063.017	6527254.032	3052071.292	2160422.554	1976651.408	906867.8967	415367.9511	568946.5825	802434.312	472407.72	1506711.914	540889.6096	212469.3283	183491.7916
2833	215948.4186	249555.127	58933.16178	315920.2661	123717.0633	292022.8673	175209.2659	68311.17639	170701.2405	80896.42037	18753.5869	486429.7425	95655.94032	83757.7684	31044.95192	352616.0327	81910.49328	121171.0707
2834	0	0	0	1361.729118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2835	40599.29549	15073.51326	38350.76872	9468.051928	162677.2219	398920.6762	26044.23109	28425.47039	16360.57881	63057.11344	17451.80798	396154.1805	87870.50372	13567.63415	1746.494745	198454.462	448691.2742	17090.66013
2836	22466.19709	20193.57572	4989.092393	22565.23427	2612.595768	11445.76274	2922.990282	18773.62776	10234.5662	1048.927168	5142.685469	10754.38711	3002.843692	2052.688358	2174.304283	4731.660551	5121.290314	10265.28748
2837	16935.44663	41836.58025	82565.07881	63146.63549	86054.50681	39005.59492	3543.503181	72060.90861	83148.97424	23461.48457	3944.060939	13419.36695	21247.7071	34432.89466	569.2636296	16977.11142	17920.1434	50591.37517
2838	72409.43625	44651.04522	2086.418149	49626.68596	4839.629231	52259.81435	107220.8307	11021.84685	59817.96731	2097.350743	5651.373218	11351.41972	36545.04209	4046.75041	16945.40288	6554.180541	6832.20703	119905.8159
2839	8477.887551	10657.98802	15774.7122	49327.31766	148833.8135	80116.50386	65146.77211	62566.87397	85392.33299	66868.15233	17449.52874	49459.12237	86205.39862	12361.7046	4044.487612	312823.491	55688.93628	26998.7139
2840	0	0	13837.65945	6911.258888	9921.778935	12606.15576	0	9911.605376	27745.38572	0	0	0	0	0	0	0	0	0
2841	0	0	0	0	0	0	0	0	0	0	1042.755071	0	0	0	0	0	0	0
2842	0	0	1006.005521	0	0	0	0	0	0	0	0	1027.115742	0	0	0	0	703.849479	0
2843	0	7182.281468	0	0	0	0	0	0	0	530.6324676	0	0	0	0	0	0	0	0
2844	754.2037751	0	4260.794595	1256.153306	2237.725405	663.5273894	697.9014708	9898.077812	1759.197109	590.6964666	1626.365565	1640.292598	1115.73464	0	575.6055869	1241.28101	0	1031.94896
2845	662.8596508	0	0	1941.029992	0	0	0	0	0	0	0	0	0	0	0	3319.47606	0	1003.393622
2846	4385.086037	2299.082344	0	0	804.1152237	3084.330619	0	1277.50333	0	0	0	1830.071889	1453.709201	0	3470.192301	4150.63555	0	757.3570427
2847	854.6812357	1605.249454	773.9345143	1102.538564	0	990.0654707	0	937.9164269	8163.609609	0	0	1939.55454	749.1442337	873.0008807	0	616.3392803	0	592.2212756
2848	708.365668	2030.838901	13292.85783	1831.237623	8517.368721	1774.005631	0	30008.18078	0	0	0	0	8639.753351	0	0	2104.108177	0	0
2849	317883.7692	116350.9423	82156.69037	18337.77436	44953.71107	8048.664581	29539.35322	132984.3769	54668.68422	37268.23744	50635.42049	52317.77232	28395.84749	18936.65392	19725.28341	119770.6698	36288.37912	23783.25772
2850	833029.1497	279290.8629	212396.3004	78577.27207	68127.32424	46049.37301	58066.33466	227748.1174	61347.2546	20606.41064	45389.2401	54107.13316	55451.71372	34275.40638	14121.67816	395251.3119	79320.16208	60565.88687
2851	0	0	0	0	0	0	0	0	820.8137742	0	0	0	0	0	0	0	0	0
2852	13734.20785	0	22910.123	61448.17744	18825.45558	4484.136016	990.8458915	40885.86282	18671.05822	6502.340667	522.5182198	839.0035328	15538.04405	3640.88693	0	2659.501633	0	3311.948373
2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2854	12773.00406	12088.06873	21791.00446	0	100781.353	192849.3629	173598.7002	111891.0423	8507.680824	239791.4207	70550.62263	355927.6871	164815.1016	10099.35886	552459.9715	597878.98	350816.9315	11238.40012
2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2856	0	0	0	1617.075871	2917.127844	3060.617971	0	1155.559082	9411.715614	952.5833751	0	1928.799075	2330.190762	473.8894735	0	0	0	0
2857	0	530.7037662	0	0	36916.74307	8726.534168	792.6872235	14295.45128	12310.38723	9899.049638	982.8326718	3707.105076	18331.57294	1823.950054	0	95376.48885	0	0
2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2859	0	0	0	0	0	0	0	0	1693.627328	0	0	0	1559.632077	2244.330156	20955.96847	0	0	0
2860	0	0	1630.162121	0	0	0	0	0	0	1205.284425	0	0	0	1060.374237	0	0	1311.088932	0
2861	0	3384.638734	0	0	0	0	1509.680988	590.2345948	0	0	0	0	0	0	666.9462496	0	0	0
2862	1864.441817	0	581.1831535	825.1121258	0	0	0	882.3580963	0	0	432.3439242	0	0	0	0	7958.417478	0	0
2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2864	0	524.2895099	0	0	612.2273714	0	0	0	0	0	0	0	0	0	0	0	0	0
2865	0	0	0	803.4786246	0	0	0	0	0	1245.103585	1580.148582	0	0	0	0	0	754.1859053	0
2866	0	0	1463.319953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125.07599	0	0	0
2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2874	0	0	5078.797672	0	1058.909209	0	0	0	0	0	0	0	0	0	0	0	0	0
2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2876	313454.9794	1130576.003	93001.695	127554.2822	76737.45677	605978.8039	725.7094428	81512.64528	288528.1948	1226482.069	675692.9261	666848.015	335626.7832	94439.65043	1214.342908	23379.84088	1464059.29	170545.0262
2877	1674230.047	4186483.783	1222676.956	3865349.233	1289836.383	3669805.083	1604256.382	2096054.867	3338315.733	5626975.613	6509603.558	6455243.242	2253217.219	1701733.689	4606069.874	3224987.115	802499.4018	924049.5901
2878	777009.9079	879823.6819	116280.8487	360029.9124	135296.4385	380437.8687	187235.113	180137.1919	383880.8129	195948.1566	180778.9843	309910.7921	238378.7601	171569.2526	111732.8378	297611.099	295944.0792	491419.3776
2879	348280.8928	21153.07358	378730.6742	210334.0225	197874.9872	44653.12526	5999.685961	252107.1898	132378.3524	196159.9167	118671.066	112718.6176	105290.988	83087.10021	35184.80624	168022.8923	436057.6882	91018.23092
2880	338238.8432	474454.0182	393875.8737	729483.3265	270639.8115	475555.7341	442704.962	297655.8958	383148.6572	365877.8471	338299.1093	880761.2877	523140.783	567100.9452	503452.4047	685012.7031	803541.3641	815861.3093
2881	627663.4325	598457.4665	313986.1379	3127011.907	112303.6711	398710.9209	231628.25	60221.59079	439412.9572	288470.3491	649495.0467	840387.1216	578279.2401	482099.0973	295349.123	2187911.37	2005006.169	1711289.671
2882	2999747.715	3283278.48	706480.8441	7076346.936	571550.4903	2242123.412	1885206.363	408440.3986	2712368.136	428010.9814	640665.9279	1493762.878	920523.622	603720.5032	1151910.706	1423215.584	2208884.947	4730615.094
